0.32104,0.088169,0.44866,3.7293,0.97628,0.98858,0.048386,1
0.32195,0.088233,0.44989,3.7399,0.97609,0.98851,0.048721,1
0.3216,0.088099,0.44852,3.7449,0.97604,0.98841,0.048834,1
0.32154,0.087962,0.44766,3.7469,0.97598,0.9884,0.048963,1
0.32197,0.088211,0.44708,3.7374,0.97589,0.98835,0.049079,1
0.32052,0.087915,0.44618,3.7305,0.97581,0.98829,0.049231,1
0.31912,0.087521,0.44397,3.7126,0.97603,0.98832,0.048766,1
0.31949,0.086901,0.44346,3.7019,0.976,0.98827,0.048824,1
0.32009,0.087315,0.44351,3.7066,0.97595,0.98824,0.048995,1
0.32233,0.087374,0.443,3.6906,0.97607,0.98831,0.048757,1
0.32113,0.086193,0.44497,3.6736,0.97634,0.98844,0.048211,1
0.31591,0.08469,0.44527,3.6384,0.97676,0.9886,0.047346,1
0.33407,0.081678,0.39963,3.1533,0.96849,0.99256,0.065736,1
0.35515,0.088028,0.39652,3.1209,0.97028,0.99295,0.061809,1
0.34189,0.082566,0.39817,3.064,0.97064,0.99299,0.060885,1
0.34877,0.086319,0.39635,3.0155,0.97188,0.99329,0.058077,1
0.34013,0.07049,0.42114,3.4421,0.9691,0.9893,0.064141,1
0.34222,0.070182,0.42121,3.4356,0.96943,0.98946,0.063389,1
0.35014,0.071405,0.42213,3.4257,0.96896,0.98972,0.064219,1
0.33007,0.12004,0.37327,3.2705,0.96889,0.99322,0.063434,1
0.32899,0.12261,0.37282,3.2974,0.96873,0.9932,0.063802,1
0.32871,0.12127,0.37298,3.276,0.96877,0.9932,0.063788,1
0.32947,0.12192,0.37332,3.2971,0.96891,0.99323,0.063501,1
0.32937,0.12067,0.37387,3.2911,0.96868,0.99317,0.064001,1
0.3294,0.12117,0.37404,3.2944,0.9686,0.99315,0.064138,1
0.27706,0.1005,0.43858,3.3765,0.96942,0.98761,0.061686,1
0.27212,0.10152,0.43904,3.4169,0.96882,0.98766,0.062909,1
0.27601,0.10076,0.43533,3.4373,0.96925,0.98799,0.062053,1
0.28037,0.1011,0.43295,3.4922,0.96825,0.98795,0.064099,1
0.36664,0.10312,0.41308,4.8361,0.95159,0.98473,0.10346,1
0.37245,0.10354,0.4113,4.8329,0.95167,0.98503,0.1034,1
0.37458,0.1011,0.41273,4.8055,0.95189,0.98507,0.10285,1
0.37505,0.10214,0.41034,4.7979,0.95228,0.98522,0.10223,1
0.37975,0.10182,0.40959,4.7765,0.95273,0.98539,0.10127,1
0.37937,0.10227,0.40858,4.7673,0.95305,0.98563,0.10079,1
0.3828,0.10149,0.40844,4.7409,0.95297,0.98565,0.10086,1
0.38472,0.10061,0.40825,4.7177,0.95375,0.98587,0.099282,1
0.38446,0.097772,0.40948,4.6784,0.95407,0.98597,0.098237,1
0.38984,0.10182,0.41352,4.576,0.95602,0.98649,0.094396,1
0.38896,0.10307,0.41287,4.5744,0.95583,0.98646,0.094913,1
0.38949,0.10424,0.41137,4.5672,0.95578,0.98648,0.094961,1
0.39215,0.10394,0.41156,4.5628,0.95578,0.98652,0.094622,1
0.26718,0.086071,0.43417,2.9331,0.9715,0.99238,0.057752,1
0.3163,0.079788,0.38702,2.6748,0.97342,0.99343,0.054669,1
0.32496,0.070217,0.38974,2.6215,0.9724,0.9931,0.056692,1
0.32754,0.070678,0.38796,2.6121,0.9724,0.99309,0.056809,1
0.32498,0.070907,0.39079,2.6388,0.97155,0.99287,0.058481,1
0.3236,0.071174,0.38922,2.6225,0.97082,0.9927,0.060013,1
0.32068,0.071744,0.39099,2.6644,0.97036,0.99258,0.060876,1
0.32233,0.071935,0.39035,2.658,0.97071,0.99262,0.060268,1
0.32531,0.069587,0.38978,2.621,0.97076,0.9927,0.060121,1
0.32136,0.070081,0.39123,2.6399,0.97054,0.99254,0.060616,1
0.30345,0.11319,0.44051,3.562,0.96776,0.98756,0.066879,1
0.30169,0.11054,0.44341,3.5615,0.96782,0.98745,0.06671,1
0.30303,0.11143,0.44089,3.6105,0.96755,0.98732,0.066954,1
0.303,0.11173,0.44063,3.6116,0.96765,0.98735,0.066877,1
0.30242,0.1111,0.44124,3.64,0.96716,0.98716,0.06786,1
0.31357,0.075828,0.48457,1.8651,0.98382,0.99229,0.032914,1
0.31197,0.075252,0.48473,1.8496,0.98409,0.99237,0.032427,1
0.31289,0.075971,0.48214,1.854,0.98459,0.99274,0.031396,1
0.3128,0.075444,0.48089,1.8447,0.98514,0.99301,0.030346,1
0.31362,0.076021,0.47745,1.8444,0.98527,0.99319,0.030013,1
0.31249,0.064773,0.43044,3.0021,0.9694,0.98747,0.062518,1
0.32445,0.10314,0.44641,2.2285,0.98303,0.99179,0.03435,1
0.32451,0.10339,0.44571,2.2259,0.98279,0.99169,0.034863,1
0.32458,0.103,0.44613,2.2184,0.98295,0.99176,0.034506,1
0.32405,0.10336,0.44521,2.2212,0.98295,0.99179,0.034536,1
0.3236,0.1028,0.44586,2.2115,0.98304,0.9918,0.034394,1
0.32246,0.10336,0.44571,2.2151,0.98271,0.99167,0.035045,1
0.28887,0.11464,0.46114,3.5094,0.96779,0.98112,0.065248,1
0.28856,0.11462,0.4613,3.5085,0.96774,0.98095,0.065339,1
0.28772,0.11337,0.46287,3.5228,0.96753,0.98046,0.065721,1
0.28635,0.11034,0.46562,3.5049,0.96788,0.98018,0.064915,1
0.287,0.11082,0.46554,3.5175,0.96774,0.97987,0.065262,1
0.36082,0.060714,0.43055,2.884,0.97405,0.98896,0.052067,1
0.39301,0.060336,0.43265,2.8739,0.97381,0.98891,0.052586,1
0.39436,0.066254,0.42873,2.8529,0.97312,0.9891,0.053962,1
0.4284,0.055221,0.42933,3.3821,0.96765,0.98182,0.06699,1
0.43785,0.053727,0.4362,3.3598,0.96767,0.97861,0.066867,1
0.41179,0.077599,0.42921,4.9739,0.95189,0.98116,0.10306,1
0.41093,0.079114,0.42991,4.9307,0.95055,0.98101,0.10563,1
0.43876,0.080792,0.43279,4.9485,0.9506,0.98124,0.10565,1
0.32168,0.082141,0.40756,3.9131,0.9623,0.98894,0.080363,1
0.40824,0.069214,0.431,3.7884,0.96453,0.98629,0.072473,1
0.41126,0.069655,0.43148,3.7763,0.96456,0.98631,0.072476,1
0.41526,0.069054,0.43194,3.7631,0.96486,0.98641,0.071908,1
0.41483,0.070212,0.43027,3.7682,0.96501,0.98648,0.071574,1
0.42079,0.070682,0.43037,3.7673,0.96503,0.98655,0.071629,1
0.41774,0.069955,0.43065,3.7428,0.96515,0.98664,0.07134,1
0.32472,0.071528,0.41636,4.2385,0.96123,0.98423,0.081997,1
0.34756,0.061014,0.41844,4.2508,0.96165,0.98496,0.081183,1
0.34195,0.067441,0.40998,3.9852,0.96245,0.98534,0.079762,1
0.34886,0.064703,0.41193,3.9703,0.96249,0.98554,0.079825,1
0.32566,0.06441,0.41328,4.0125,0.96184,0.98558,0.081313,1
0.35542,0.063959,0.45554,3.5311,0.97122,0.97962,0.058027,1
0.3599,0.063605,0.45573,3.5396,0.97061,0.9795,0.059264,1
0.33937,0.065777,0.45358,3.5365,0.97088,0.97991,0.058721,1
0.33982,0.065836,0.45352,3.5481,0.97055,0.98012,0.059325,1
0.27853,0.077013,0.40887,3.481,0.96625,0.98872,0.0694,1
0.27101,0.07338,0.41283,3.4908,0.96723,0.9888,0.06747,1
0.34582,0.064858,0.45427,3.5339,0.97067,0.98067,0.059238,1
0.34856,0.067385,0.45044,3.5373,0.97097,0.98148,0.058648,1
0.34574,0.050232,0.42134,3.8328,0.96513,0.98383,0.073155,1
0.35016,0.049922,0.42155,3.8275,0.96531,0.98335,0.072631,1
0.34663,0.050066,0.42259,3.8541,0.96483,0.98279,0.073635,1
0.35326,0.053299,0.42121,3.9028,0.96441,0.98244,0.07451,1
0.34913,0.053054,0.42574,3.8302,0.96455,0.98228,0.074156,1
0.32682,0.078852,0.41028,3.4634,0.9671,0.98926,0.066517,1
0.32094,0.082768,0.408,3.4218,0.96752,0.98963,0.065709,1
0.31968,0.082346,0.41076,3.4113,0.96757,0.98956,0.065503,1
0.32256,0.082055,0.41464,3.374,0.96728,0.98955,0.066116,1
0.32485,0.081683,0.41446,3.3072,0.96733,0.98958,0.06601,1
0.32846,0.078007,0.41614,3.2788,0.96764,0.98957,0.065403,1
0.37783,0.080782,0.40501,4.3565,0.96063,0.98579,0.082192,1
0.37893,0.078899,0.40564,4.3295,0.96092,0.9858,0.081505,1
0.37864,0.082513,0.40467,4.3413,0.96099,0.9858,0.08139,1
0.37142,0.078786,0.40857,4.3168,0.96148,0.98559,0.080336,1
0.39862,0.072494,0.41263,4.2601,0.9622,0.98558,0.07881,1
0.40015,0.07556,0.41052,4.2745,0.96205,0.98548,0.078826,1
0.31011,0.070855,0.43166,3.6155,0.96259,0.98751,0.075661,1
0.31551,0.074214,0.42275,3.5803,0.964,0.98784,0.072659,1
0.3636,0.060666,0.4468,4.4323,0.95275,0.97319,0.099329,1
0.36976,0.059458,0.44939,4.4505,0.95272,0.97265,0.099204,1
0.3687,0.06061,0.44791,4.4587,0.95294,0.97255,0.099058,1
0.36752,0.062691,0.44899,4.5326,0.9525,0.97137,0.099803,1
0.36436,0.063616,0.44852,4.5299,0.95237,0.97121,0.10004,1
0.36796,0.0644,0.44831,4.5813,0.95158,0.97074,0.10185,1
0.35624,0.06715,0.44579,4.6368,0.9504,0.97054,0.10432,1
0.35653,0.068154,0.44578,4.644,0.95009,0.97066,0.10495,1
0.3454,0.074662,0.44127,4.7698,0.94934,0.97193,0.10692,1
0.37987,0.072085,0.44394,4.7796,0.94937,0.97219,0.10695,1
0.38016,0.074096,0.44303,4.8425,0.94955,0.97292,0.10701,1
0.37619,0.076388,0.44185,4.8545,0.94991,0.9736,0.10628,1
0.31487,0.095585,0.45842,3.3307,0.97093,0.98219,0.059241,1
0.31559,0.095385,0.45791,3.3462,0.97102,0.98224,0.059015,1
0.31457,0.095518,0.45756,3.3486,0.97081,0.98222,0.059346,1
0.31446,0.095855,0.45752,3.3497,0.97089,0.9822,0.059237,1
0.31379,0.094968,0.45767,3.3478,0.97076,0.98205,0.059624,1
0.3177,0.094793,0.45797,3.3502,0.97073,0.98201,0.059671,1
0.31523,0.094917,0.4575,3.3557,0.97066,0.982,0.059849,1
0.34986,0.095072,0.43456,4.4568,0.95811,0.98756,0.086512,1
0.32576,0.10159,0.43183,4.5732,0.95605,0.98774,0.090404,1
0.33351,0.1124,0.42702,4.3922,0.95735,0.98857,0.087526,1
0.36358,0.10312,0.42009,4.2474,0.95898,0.98811,0.084312,1
0.34947,0.099937,0.41171,4.2435,0.95902,0.98716,0.084501,1
0.35132,0.11481,0.38614,4.3312,0.95807,0.98577,0.086647,1
0.34217,0.086878,0.41227,4.1683,0.96144,0.98479,0.080011,1
0.34271,0.088364,0.41105,4.2175,0.96157,0.98555,0.079843,1
0.32295,0.091495,0.41469,4.2612,0.96095,0.98636,0.080969,1
0.31318,0.093554,0.41627,4.2956,0.96142,0.98687,0.080147,1
0.34177,0.089215,0.41843,4.3044,0.96177,0.98693,0.079566,1
0.31836,0.10677,0.39903,4.6904,0.9562,0.98676,0.091643,1
0.32956,0.11308,0.42197,4.6541,0.95483,0.98849,0.094191,1
0.32924,0.10772,0.43621,4.5739,0.95567,0.98898,0.092589,1
0.34613,0.10741,0.42445,4.4085,0.95831,0.98936,0.087252,1
0.32326,0.12132,0.38325,3.545,0.96266,0.99133,0.075859,1
0.32626,0.12121,0.38447,3.5433,0.96191,0.99107,0.077284,1
0.32085,0.12026,0.3854,3.5584,0.9624,0.99118,0.076303,1
0.3153,0.119,0.38555,3.5159,0.96244,0.99109,0.076165,1
0.34957,0.11415,0.38693,3.4835,0.96347,0.99126,0.074177,1
0.39873,0.13383,0.42202,5.6013,0.94215,0.98223,0.11885,1
0.38944,0.132,0.42637,5.6921,0.94267,0.98206,0.1178,1
0.34611,0.069331,0.40083,3.8762,0.9638,0.98546,0.075152,1
0.34334,0.068851,0.40129,3.8755,0.96393,0.98542,0.074818,1
0.34381,0.066002,0.40481,3.8567,0.96467,0.98572,0.073408,1
0.35171,0.070801,0.4011,3.8798,0.96401,0.98565,0.074633,1
0.34394,0.066792,0.40322,3.8649,0.96456,0.98572,0.073588,1
0.35158,0.070817,0.40102,3.8774,0.96401,0.98559,0.074724,1
0.35244,0.070846,0.40096,3.8883,0.96394,0.98554,0.074743,1
0.39635,0.10994,0.43276,7.403,0.92594,0.97169,0.15338,1
0.39634,0.10962,0.43327,7.4006,0.92586,0.97159,0.15356,1
0.39761,0.1109,0.43244,7.4104,0.92564,0.97163,0.15397,1
0.40162,0.10728,0.4355,7.3608,0.92653,0.97162,0.1522,1
0.39677,0.10836,0.4342,7.3644,0.92624,0.97158,0.15267,1
0.39649,0.11008,0.43292,7.3993,0.92572,0.97161,0.15396,1
0.39535,0.11071,0.4326,7.4126,0.92559,0.97165,0.15417,1
0.39934,0.10658,0.43546,7.361,0.92653,0.97162,0.15223,1
0.39431,0.10956,0.43351,7.4143,0.92556,0.97155,0.15438,1
0.39808,0.10788,0.43491,7.383,0.92612,0.97156,0.15321,1
0.39591,0.11079,0.43253,7.4153,0.92546,0.97164,0.1542,1
0.39885,0.1075,0.43556,7.3818,0.92617,0.97154,0.15299,1
0.3976,0.11001,0.43337,7.3995,0.92596,0.97155,0.15353,1
0.40014,0.10818,0.43469,7.3695,0.92644,0.97153,0.15246,1
0.39724,0.11228,0.4319,7.4229,0.92561,0.97167,0.15412,1
0.39737,0.11046,0.43382,7.4184,0.92593,0.97177,0.15334,1
0.39853,0.11072,0.43395,7.4204,0.92569,0.97167,0.15384,1
0.39699,0.11263,0.4322,7.4292,0.92548,0.97161,0.15424,1
0.39707,0.11054,0.4322,7.3869,0.92567,0.97165,0.15399,1
0.39562,0.11071,0.43207,7.3852,0.92554,0.97171,0.15411,1
0.39504,0.11028,0.43204,7.4122,0.92557,0.97176,0.15414,1
0.39929,0.10798,0.43377,7.3597,0.92612,0.97174,0.15285,1
0.36263,0.10795,0.37914,3.6467,0.96597,0.99153,0.071985,1
0.36006,0.10607,0.37794,3.5952,0.96621,0.99166,0.07095,1
0.35837,0.10727,0.37613,3.5857,0.96598,0.99162,0.07135,1
0.35728,0.10437,0.37778,3.5763,0.96629,0.99164,0.070785,1
0.35386,0.10453,0.37962,3.6025,0.96591,0.99159,0.071749,1
0.35486,0.11344,0.37579,3.6377,0.96583,0.99164,0.071909,1
0.35489,0.1072,0.37699,3.6153,0.96587,0.99152,0.071686,1
0.35641,0.096265,0.38211,3.5914,0.96659,0.9915,0.07049,1
0.36526,0.10494,0.38076,3.639,0.96587,0.99156,0.071673,1
0.36189,0.1025,0.3822,3.6533,0.96566,0.99148,0.072001,1
0.36482,0.096901,0.38346,3.6325,0.96631,0.99125,0.070702,1
0.36601,0.099703,0.38418,3.657,0.96623,0.99125,0.070803,1
0.36556,0.096316,0.386,3.6384,0.96613,0.99113,0.071035,1
0.36963,0.094708,0.38636,3.6804,0.96571,0.99069,0.072091,1
0.30689,0.08877,0.42287,5.507,0.95326,0.98312,0.098081,1
0.3017,0.091827,0.42128,5.5449,0.95286,0.98306,0.098953,1
0.30484,0.091717,0.42102,5.5545,0.95304,0.98314,0.098555,1
0.29643,0.088514,0.42365,5.5025,0.95334,0.98307,0.097936,1
0.30196,0.089099,0.4215,5.499,0.95353,0.98305,0.097547,1
0.30556,0.090194,0.4209,5.5032,0.95336,0.98297,0.097986,1
0.30406,0.090928,0.42218,5.5308,0.95312,0.98298,0.098441,1
0.30615,0.091715,0.42206,5.5366,0.95305,0.98294,0.09868,1
0.30527,0.09101,0.42226,5.5284,0.95317,0.98291,0.098474,1
0.30538,0.09149,0.42215,5.5366,0.95315,0.98288,0.098405,1
0.30393,0.090971,0.42238,5.5134,0.95308,0.9828,0.098548,1
0.3787,0.082757,0.41936,5.0653,0.95312,0.98134,0.10055,1
0.3789,0.084543,0.41755,5.0758,0.95285,0.98121,0.10141,1
0.3799,0.087994,0.41689,5.0707,0.95311,0.98144,0.10082,1
0.38081,0.083248,0.42019,5.0409,0.95305,0.98133,0.10116,1
0.38462,0.083765,0.4205,5.0452,0.95282,0.98125,0.10157,1
0.38077,0.08228,0.41937,5.0114,0.95282,0.98118,0.10144,1
0.35553,0.076312,0.39624,3.3106,0.97184,0.99326,0.058657,1
0.35443,0.076313,0.3956,3.3182,0.97152,0.99318,0.05928,1
0.3613,0.081454,0.39344,3.3527,0.97068,0.99302,0.060976,1
0.35536,0.075986,0.39674,3.3388,0.97138,0.99321,0.059499,1
0.35444,0.07608,0.39606,3.3508,0.9714,0.99321,0.05947,1
0.34353,0.088497,0.40878,3.6711,0.96706,0.98762,0.067652,1
0.34085,0.087004,0.40842,3.6736,0.96688,0.98746,0.067807,1
0.33751,0.082613,0.40965,3.6554,0.96711,0.98733,0.067411,1
0.34159,0.088139,0.40699,3.6971,0.96666,0.98726,0.068405,1
0.35322,0.086986,0.40957,3.705,0.96661,0.98739,0.068457,1
0.35493,0.086803,0.4098,3.7026,0.96653,0.98735,0.068634,1
0.31227,0.072656,0.41808,3.1621,0.97112,0.99112,0.058988,1
0.31399,0.079323,0.41656,3.1889,0.97147,0.99168,0.058195,1
0.42483,0.083983,0.452,6.8972,0.93398,0.97305,0.14833,1
0.42682,0.086628,0.44201,6.8902,0.93309,0.9725,0.15005,1
0.43096,0.086666,0.43662,6.8628,0.93231,0.97158,0.15169,1
0.42919,0.088918,0.43207,7.1044,0.92977,0.97002,0.15849,1
0.42274,0.087507,0.42976,7.1052,0.93021,0.96995,0.15745,1
0.42301,0.091196,0.42545,7.2362,0.92912,0.9694,0.16053,1
0.41849,0.089488,0.42722,7.3706,0.92804,0.96895,0.16372,1
0.39153,0.064883,0.40776,5.1849,0.9508,0.97629,0.11041,1
0.38957,0.066987,0.40458,5.1363,0.95174,0.97626,0.10953,1
0.39388,0.068702,0.40653,5.1786,0.95107,0.97595,0.11106,1
0.3918,0.071934,0.41388,5.2572,0.95011,0.97634,0.11324,1
0.39679,0.069824,0.41823,5.3178,0.94822,0.97543,0.11699,1
0.31282,0.07281,0.40304,4.0285,0.96463,0.98947,0.073567,1
0.31222,0.073007,0.40272,4.0346,0.96459,0.98946,0.073709,1
0.31198,0.07449,0.40223,4.0365,0.96467,0.9895,0.073574,1
0.31069,0.072732,0.40282,4.0298,0.96466,0.98948,0.073518,1
0.31217,0.073624,0.40232,4.0405,0.96445,0.98945,0.073892,1
0.31192,0.07333,0.40258,4.0357,0.96462,0.98949,0.073593,1
0.31381,0.073721,0.40259,4.0419,0.9645,0.98945,0.073854,1
0.31141,0.073219,0.40287,4.0398,0.96442,0.98942,0.074005,1
0.31306,0.073281,0.40294,4.0438,0.96449,0.98943,0.073924,1
0.3114,0.073063,0.40294,4.0472,0.96439,0.98942,0.074073,1
0.31676,0.077759,0.40074,4.0854,0.96439,0.9895,0.074207,1
0.31179,0.073092,0.40305,4.0445,0.96457,0.98946,0.073703,1
0.31238,0.07336,0.40309,4.0507,0.9644,0.98941,0.074084,1
0.31163,0.073791,0.40267,4.0502,0.96455,0.98946,0.073788,1
0.31279,0.073816,0.4027,4.0508,0.96445,0.98943,0.074009,1
0.3145,0.074791,0.40221,4.0546,0.96459,0.98949,0.073718,1
0.31372,0.073193,0.40319,4.043,0.96436,0.98939,0.074162,1
0.31364,0.074024,0.40163,4.0385,0.96462,0.98946,0.07362,1
0.31308,0.073477,0.40181,4.0383,0.96473,0.98949,0.073417,1
0.31222,0.072935,0.40221,4.0328,0.96473,0.98946,0.073475,1
0.31164,0.074186,0.40159,4.0423,0.96467,0.98948,0.073536,1
0.31614,0.06424,0.42303,4.1284,0.95976,0.98442,0.08491,1
0.31792,0.063846,0.4218,4.1181,0.95983,0.9846,0.084809,1
0.33525,0.073877,0.42254,5.0059,0.95082,0.98034,0.10757,1
0.332,0.078556,0.41584,5.0672,0.95076,0.9807,0.10741,1
0.33753,0.077818,0.42028,5.1747,0.94908,0.98024,0.11093,1
0.3419,0.07283,0.42392,5.1767,0.94932,0.98021,0.11023,1
0.34631,0.073273,0.42236,5.1903,0.94958,0.98039,0.10963,1
0.3491,0.060845,0.44525,3.087,0.97137,0.98391,0.057926,1
0.34968,0.060122,0.44431,3.0862,0.9716,0.98408,0.057552,1
0.35066,0.059227,0.44476,3.0727,0.97218,0.98443,0.056316,1
0.32736,0.056386,0.44136,2.2434,0.97959,0.98981,0.040918,1
0.32628,0.055103,0.44334,2.2688,0.98028,0.99001,0.039634,1
0.32946,0.055631,0.44226,2.3029,0.97965,0.98983,0.040933,1
0.33311,0.055338,0.44021,2.3318,0.97916,0.98975,0.04189,1
0.33303,0.055683,0.43818,2.3698,0.97871,0.98961,0.042822,1
0.32761,0.060289,0.41781,4.0012,0.965,0.98745,0.071721,1
0.33509,0.061853,0.41678,4.0063,0.96479,0.98746,0.07208,1
0.33547,0.061336,0.41736,3.9893,0.96499,0.98751,0.071811,1
0.33233,0.089976,0.42832,5.8182,0.9459,0.97784,0.11964,1
0.33161,0.089531,0.42902,5.8074,0.94608,0.97782,0.11935,1
0.32961,0.090516,0.42799,5.8098,0.94598,0.9778,0.1195,1
0.32807,0.090923,0.42886,5.8025,0.94614,0.97776,0.11931,1
0.32904,0.089602,0.42931,5.7733,0.94643,0.97779,0.11861,1
0.32903,0.088935,0.42934,5.756,0.94655,0.97779,0.11827,1
0.32677,0.089877,0.4284,5.7489,0.94651,0.97781,0.11844,1
0.3265,0.090057,0.429,5.7532,0.94642,0.97779,0.11879,1
0.32869,0.089603,0.42864,5.7459,0.94686,0.978,0.11762,1
0.3293,0.090998,0.42764,5.7494,0.94658,0.97795,0.1184,1
0.3289,0.089781,0.42836,5.7338,0.94669,0.97798,0.11821,1
0.32957,0.088549,0.42835,5.689,0.94683,0.97806,0.11782,1
0.33127,0.089396,0.42854,5.6943,0.94637,0.97801,0.11847,1
